StartID,start_lat,start_lon,StartNodeType,EndID,end_lat,end_lon,EndNodeType,constraint,station_count,road_geometry,total_cost,dist_km,flow_tpd,Distribution_Mode,Scenario_Key
schleicherTX,30.89254422,-100.5366337,center,schleicherTX,30.89254422,-100.5366337,converter,low_carbon,10,,0.0,0.0,10.14901524013319,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
schleicherTX,30.89254422,-100.5366337,converter,schleicherTX,30.89254422,-100.5366337,center,low_carbon,10,,0.0,0.0,10.14901524013319,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
schleicherTX,30.89254422,-100.5366337,dist,107617,30.7,-101.207,dist,low_carbon,10,"LINESTRING (-100.541903 30.896951999999995, -100.553851 30.88648200000002, -100.581353 30.870209000000006, -100.590488 30.869686, -100.61819600000001 30.843894999999996, -100.621381 30.838381000000002, -100.62165 30.75404699999998, -100.634665 30.72473800000001, -100.646863 30.67154300000002, -100.643655 30.629048000000004, -100.63636 30.615254000000014, -100.646149 30.579829999999994, -100.671551 30.589239000000013, -100.69723 30.592369000000023, -100.748472 30.616619, -100.780385 30.62232300000001, -100.835021 30.620815999999987, -100.952245 30.662075000000005, -101.155819 30.709780000000006, -101.16923700000001 30.71049800000001, -101.198313 30.706195000000005, -101.207001 30.699980999999987)",21634.284876085818,96.5321,10.14901524013319,Pipeline,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
schleicherTX,30.89254422,-100.5366337,production,schleicherTX,30.89254422,-100.5366337,center,low_carbon,10,,0.0,0.0,10.149015243471126,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100467,29.779,-95.124,center,100467,29.779,-95.124,dist,any,10,,0.0,0.0,10.252617763020355,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100467,29.779,-95.124,center,100467,29.779,-95.124,converter,any,10,,0.0,0.0,10.252617763020355,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100467,29.779,-95.124,converter,100467,29.779,-95.124,demand,any,10,,0.0,0.0,10.252617762831624,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100467,29.779,-95.124,converter,100467,29.779,-95.124,center,any,10,,0.0,0.0,10.252617763020355,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100467,29.779,-95.124,demand,100467,29.779,-95.124,demandSector,any,10,,0.0,0.0,10.252617762831624,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100467,29.779,-95.124,dist,100467,29.779,-95.124,converter,any,10,,0.0,0.0,10.252617762831624,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100467,29.779,-95.124,production,100467,29.779,-95.124,center,any,10,,0.0,0.0,10.252617763020355,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100951,29.804,-94.981,center,100951,29.804,-94.981,dist,any,10,,0.0,0.0,10.248993035449,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100951,29.804,-94.981,center,100951,29.804,-94.981,converter,any,10,,0.0,0.0,10.248993035449,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100951,29.804,-94.981,converter,100951,29.804,-94.981,demand,any,10,,0.0,0.0,10.248993035347786,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100951,29.804,-94.981,converter,100951,29.804,-94.981,center,any,10,,0.0,0.0,10.248993035449,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100951,29.804,-94.981,demand,100951,29.804,-94.981,demandSector,any,10,,0.0,0.0,10.248993035347786,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100951,29.804,-94.981,dist,100951,29.804,-94.981,converter,any,10,,0.0,0.0,10.248993035347786,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
100951,29.804,-94.981,production,100951,29.804,-94.981,center,any,10,,0.0,0.0,10.248993035449,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,center,104234,32.319,-102.547,dist,any,10,,0.0,0.0,1.4651097009674898,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,center,104234,32.319,-102.547,converter,any,10,,0.0,0.0,1.4651097009674898,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,converter,104234,32.319,-102.547,demand,any,10,,0.0,0.0,1.4651097008965337,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,converter,104234,32.319,-102.547,center,any,10,,0.0,0.0,1.4651097009674898,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,demand,104234,32.319,-102.547,demandSector,any,10,,0.0,0.0,1.4651097008965337,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,dist,104234,32.319,-102.547,converter,any,10,,0.0,0.0,1.4651097008965337,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
104234,32.319,-102.547,production,104234,32.319,-102.547,center,any,10,,0.0,0.0,1.4651097010723118,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,center,107617,30.7,-101.207,dist,any,10,,0.0,0.0,10.149015243434524,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,center,107617,30.7,-101.207,converter,any,10,,0.0,0.0,10.149015243434524,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,converter,107617,30.7,-101.207,demand,any,10,,0.0,0.0,10.149015243434524,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,converter,107617,30.7,-101.207,center,any,10,,0.0,0.0,10.149015243434524,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,demand,107617,30.7,-101.207,demandSector,any,10,,0.0,0.0,10.149015243434524,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,dist,107617,30.7,-101.207,converter,any,10,,0.0,0.0,10.149015243434524,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
107617,30.7,-101.207,production,107617,30.7,-101.207,center,any,10,,0.0,0.0,10.149015243434524,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
14295,37.954,-121.271,center,14295,37.954,-121.271,dist,any,10,,0.0,0.0,10.256222434502565,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
14295,37.954,-121.271,center,14295,37.954,-121.271,converter,any,10,,0.0,0.0,10.256222434502565,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
